pkts_per_sec,bytes_per_sec,avg_pkt_size,src_ip_count,label
2351.0639083916435,230404.26302238106,98.0,2,0
2640.6714432651474,258785.80143998444,98.0,2,0
2356.8419502466436,230970.51112417105,98.0,2,0
2648.752139971149,259577.70971717263,98.0,2,0
2720.3971911703225,266598.92473469157,98.0,2,0
2626.7030631228013,257416.90018603453,98.0,2,0
2387.5596808894456,233980.84872716566,98.0,2,0
2252.8129315058377,220775.66728757208,98.0,2,0
2462.775583449695,241352.00717807014,98.0,2,0
2498.355093409636,244838.7991541443,98.0,2,0
2707.566321731577,265341.4995296945,98.0,2,0
1249.4660158459887,122447.6695529069,98.0,2,1
2862.62367437256,280537.12008851086,98.0,2,1
2727.92078662796,267336.23708954005,98.0,2,1
2922.0625339059716,286362.12832278525,98.0,2,1
2887.663716100854,282991.04417788365,98.0,2,1
3058.350326333528,299718.33198068576,98.0,2,1
3006.8407367021505,294670.39219681075,98.0,2,1
2703.0661463277993,264900.4823401243,98.0,2,1
2880.099776976104,282249.7781436582,98.0,2,1
2864.779903025419,280748.4304964911,98.0,2,1
2821.3959101336313,276496.7991930959,98.0,2,1
3264.6208575120495,319932.8440361808,98.0,2,1
3074.8842690642223,301338.6583682938,98.0,2,1
2903.24587379267,284518.0956316817,98.0,2,1
2792.819335228494,273696.2948523924,98.0,2,1
2882.888896691936,282523.1118758097,98.0,2,1
2844.576167102949,278768.46437608905,98.0,2,1
2875.5253511619258,281801.4844138687,98.0,2,1
2867.007702850521,280966.75487935107,98.0,2,1
2694.6130466539953,264072.07857209153,98.0,2,1
2329.883267850508,228328.56024934983,98.0,2,1
2483.244312370953,243357.94261235342,98.0,2,1
2557.526026784827,250637.55062491307,98.0,2,1
2514.1813298987017,246389.7703300728,98.0,2,1
2382.07643935396,233443.49105668807,98.0,2,1
1886.4597346132114,184873.0539920947,98.0,2,1
2.3875964417676325,233.984451293228,98.0,2,0
9.565375576459875,937.4068064930676,98.0,2,0
9.578862257597109,938.7285012445167,98.0,2,0
9.571357381508411,937.9930233878243,98.0,2,0
9.562183098601583,937.0939436629552,98.0,2,0
9.57062482933927,937.9212332752485,98.0,2,0
9.571687749173321,938.0253994189854,98.0,2,0
9.561962379858983,937.0723132261803,98.0,2,0
9.97396968323218,977.4490289567536,98.0,2,0
9.57490706956181,938.3408928170574,98.0,2,0
9.549124205317092,935.8141721210751,98.0,2,0
9.57124498889326,937.9820089115395,98.0,2,0
9.556301204067816,936.5175179986461,98.0,2,0
9.563572134700204,937.2300692006199,98.0,2,0
9.563467647708627,937.2198294754454,98.0,2,0
9.57929751866158,938.7711568288348,98.0,2,0
9.557347787058896,936.6200831317718,98.0,2,0
9.554821771295469,936.3725335869559,98.0,2,0
9.57079134998409,937.9375522984407,98.0,2,0
9.568318250132991,937.695188513033,98.0,2,0
